,Unnamed: 0,id,name,price,effect,usage,picture,type,sale,number
5628,1950,5629,注射用加替沙星,￥0,功效：用于治疗敏感菌株引起的中度以上的下列感染性疾病：1.慢性支气管炎急性发作：由肺炎链球菌、流感嗜血杆菌，副流感嗜血杆菌、卡他莫拉菌或金黄色葡萄球菌所致。2.急性鼻窦炎：由肺炎链球菌、流感嗜血杆菌所致。3.社区获得性肺炎：由肺炎链球菌、流感嗜血杆菌、副流感嗜血杆菌、卡他莫拉菌、金黄色葡萄球菌、嗜肺衣原体、嗜肺支原体或嗜肺军团菌等所致者。4.单纯性或复杂性泌尿道感染（膀胱炎）：由大肠埃希氏菌、肺炎克雷白菌、奇异变形杆菌等所致者。5.肾盂肾炎：由大肠埃希氏菌等所致。6.单纯性尿道和宫颈淋病：由奈瑟淋球菌所致。7.女性急性单纯性直肠感染：由奈瑟淋球菌所致。在治疗之前，为了分离鉴定致病微生物及确定其对加替沙星的敏感性，应做适当的培养和敏感性试验。但在获得细菌检查结果之前即可开始本品治疗。得到细菌学检查结果后，可以继续合适的治疗。,"用法用量： 静脉滴注，每次400mg，每日一次。本品为粉针剂,用5%葡萄糖注射液或0.9%氯化钠注射液溶解并稀释成2mg/ml后方可使用。本品与口服片剂具生物等效，疗程中，可根据医生决定，由静脉给药改为口服片剂，无须调整剂量。加替沙星主要经肾脏排出。肌酐清除率<40ml/min患者，包括血液透析和长期腹膜透析患者，应调整本品的剂量。血液透析病人应在每次血透结束后用药。肾功能不全患者采用单剂400mg治疗单纯性尿路感染或淋病,和每日200mg,使用3天治疗单纯性尿路感染时,无须调整本品剂量。",http://img.99.com.cn/99/drug/1015260973.jpg,呼吸系统类,16,112
5629,1957,5630,甲磺酸加替沙星分散片,￥0,功效：本品主要用于由敏感病原体所致的各种感染性疾病，包括慢性支气管炎急性发作，急性鼻窦炎、社区获得性肺炎、单纯性尿路感染（膀胱炎）和复杂性尿路感染、急性肾盂肾炎、男性淋球菌性尿路炎症或直肠感染和女性淋球菌性宫颈感染。,用法用量：,http://img.99.com.cn/99/drug/noimg.png,呼吸系统类,82,213
5630,1958,5631,甲磺酸加替沙星分散片,￥16,功效：本品主要用于由敏感病原体所致的各种感染性疾病，包括慢性支气管炎急性发作，急性鼻窦炎、社区获得性肺炎、单纯性尿路感染（膀胱炎）和复杂性尿路感染、急性肾盂肾炎、男性淋球菌性尿路炎症或直肠感染和女性淋球菌性宫颈感染。,用法用量：,http://img.99.com.cn/99/drug/noimg.png,呼吸系统类,34,207
5631,1959,5632,甲磺酸加替沙星胶囊,￥0,功效：用于治疗敏感菌株引起的度以上的下列感染疾病：1.慢性支气管炎急性发作：由肺炎链球菌、流感嗜血杆菌、副流感嗜血杆菌、卡他莫拉菌或金黄色葡萄球菌所致。2.急性鼻窦炎：由肺炎链球菌、流感嗜血杆菌等所致。3.社区获得性肺炎：由肺炎链球菌、流感嗜血杆菌、副流感嗜血杆菌、卡他莫拉菌、金黄色葡萄球菌、嗜肺衣原体、嗜肺支原体或嗜肺军团菌等所致者。4.单纯性或复杂性泌尿道感染（膀胱炎）：由大肠埃希氏菌、肺炎克雷白菌、奇异变形杆菌等所致者。5.肾孟肾炎：由大肠埃希氏菌等所致。6.单纯性尿道和宫颈淋病：由奈瑟淋球菌所致。,用法用量：,http://img.99.com.cn/99/drug/noimg.png,呼吸系统类,75,52
5632,1961,5633,鸡胆口服溶液,￥0,功效：适用于由上呼吸道感染和急、慢性支气管炎引起的咳嗽和咳痰。,用法用量： 口服，成人一次1支，一日3次，儿童酌减或遵医嘱。,http://img.99.com.cn/99/drug/noimg.png,呼吸系统类,37,479
5633,1962,5634,盐酸克林霉素氯化钠注射液,￥0,功效：1.用于治疗革兰氏阳性菌引起的下列各种感染性疾病：（1）扁桃体炎、化脓性中耳炎、鼻窦炎等；（2）急性支气管炎、慢性支气管炎急性发作、肺炎、肺脓肿和支气管扩张合并感染等；（3）皮肤和软组织感染；疖、痈、脓肿、峰窝组织炎、创伤和手术后感染等；（4）泌尿系统感染：急性尿道炎、急性肾盂肾炎、前列腺炎等；（5）其他：骨髓炎、败血症、腹膜炎和口腔感染等；2.用于治疗厌氧菌引起的各种感染性疾病：（1）脓胸、肺脓肿、厌氧菌性肺病；（2）皮肤和软组织感染、败血症；（3）腹腔内感染：腹膜炎、腹腔内脓肿；（4）女性盆腔及生殖器感染：子宫内膜炎、非淋球菌性输卵管及卵巢脓肿、盆腔峰窝组织炎及妇科手术后感染等。,用法用量：,http://img.99.com.cn/99/drug/noimg.png,呼吸系统类,69,439
5634,1968,5635,盐酸苯海拉明软胶囊,￥0,功效：主要用于：1.皮肤粘膜的过敏，如荨麻疹、血管神经性水肿、过敏性鼻炎，皮肤瘙痒症、药疹，对虫咬症和接触性皮炎也有效；2.晕动病的防治，有较强的镇吐作用；3.帕金森氏病和锥体外系症状；4.镇静，催眠；5.加强镇咳药的作用，适用于治疗感冒或过敏所致咳嗽。,用法用量： 成人常用量。饭后口服，一次25～50mg，一日2～3次。用于防治晕动病时，宜在旅行前1～2小时，最少30分钟前服用。,http://img.99.com.cn/99/drug/noimg.png,呼吸系统类,79,202
5635,1969,5636,盐酸洛美沙星片,￥0,功效：适用于敏感细菌引起的下列感染：1.呼吸道感染：慢性支气管炎急性发作、支气管扩张伴感染、急性支气管炎、肺炎等。2.泌尿生殖系统感染：急性膀胱炎、急性肾盂肾炎、复杂性尿路感染、慢性尿路感染急性发作、急慢性前列腺炎、单纯性淋病等。3.腹腔胆道、肠道、伤寒等感染，4.皮肤软组织感染。5.其它感染，如副鼻窦炎、中耳炎、眼睑炎等,用法用量： 口服：一日0.6g，分2次服；病情较重者可增至一日0.8g，分2次服。 1单纯性尿路感染：一次0.4g，一日1次。 2单纯性淋病：一日0.6g，分2次口服，或遵医嘱。,http://img.99.com.cn/99/drug/noimg.png,呼吸系统类,10,324
5636,1970,5637,盐酸洛美沙星片,￥0,功效：适用于敏感细菌引起的下列感染：1.呼吸道感染：慢性支气管炎急性发作、支气管扩张伴感染、急性支气管炎、肺炎等。2.泌尿生殖系统感染：急性膀胱炎、急性肾盂肾炎、复杂性尿路感染、慢性尿路感染急性发作、急慢性前列腺炎、单纯性淋病等。3.腹腔胆道、肠道、伤寒等感染，4.皮肤软组织感染。5.其它感染，如副鼻窦炎、中耳炎、眼睑炎等,用法用量： 口服：一日0.6g，分2次服；病情较重者可增至一日0.8g，分2次服。 1单纯性尿路感染：一次0.4g，一日1次。 2单纯性淋病：一日0.6g，分2次口服，或遵医嘱。,http://img.99.com.cn/99/drug/1610204676.jpg,呼吸系统类,74,58
5637,1974,5638,盐酸洛美沙星葡萄糖注射液,￥0,"功效：呼吸道感染,泌尿生殖系统感染,腹腔,胆道,肠道及伤寒等感染,皮肤软组织感染,其他感染，如鼻窦炎,中耳炎,眼睑炎等.",用法用量： 静脉滴注：成人一次0.4g，一日1次，或一次0.2g，一日2次。,http://img.99.com.cn/99/drug/noimg.png,呼吸系统类,58,462
5638,1981,5639,盐酸洛美沙星胶囊,￥0,功效：本品适用于敏感细菌引起的下列感染： 1．呼吸道感染：慢性支气管炎急性发作、支气管扩张伴感染、急性支气管炎及肺炎等。 2．泌尿生殖系统感染：急性膀胱炎、急性肾盂肾炎、复杂性尿路感染，慢性尿路感染急性发作、急慢性前列腺炎及淋病奈瑟菌尿道炎或宫颈炎（包括产酶株所致者）等。 3.胃肠道细菌感染：由志贺菌属、沙门菌,用法用量： 1    细菌性支气管炎感染：口服，一次0.4g（4粒），一日1次，或一次0.3g（3粒），一日2次，疗程7-14日。2    急性单纯性尿路感染：口服，一次0.4g（4粒），一日1次，疗程7-10日；复杂性尿路感染：一次0.4g（4粒），一日1次，疗程14日。3    单纯性淋病：口服，一次0.3g（3粒），一日2次。4    手术感染的预防：口服，一次0.4g（4粒），手术前2-6小时服用。,http://img.99.com.cn/99/drug/1210402410.jpg,呼吸系统类,23,93
5639,1983,5640,盐酸洛美沙星片,￥7.8,功效：适用于敏感细菌引起的下列感染：1.呼吸道感染：慢性支气管炎急性发作、支气管扩张伴感染、急性支气管炎、肺炎等。2.泌尿生殖系统感染：急性膀胱炎、急性肾盂肾炎、复杂性尿路感染、慢性尿路感染急性发作、急慢性前列腺炎、单纯性淋病等。3.腹腔胆道、肠道、伤寒等感染，4.皮肤软组织感染。5.其它感染，如副鼻窦炎、中耳炎、眼睑炎等,用法用量： 口服：一日0.6g，分2次服；病情较重者可增至一日0.8g，分2次服。 1单纯性尿路感染：一次0.4g，一日1次。 2单纯性淋病：一日0.6g，分2次口服，或遵医嘱。,http://img.99.com.cn/99/drug/0421262860.jpg,呼吸系统类,71,463
5640,1985,5641,盐酸洛美沙星胶囊,￥8,功效：本品适用于敏感细菌引起的下列感染： 1．呼吸道感染：慢性支气管炎急性发作、支气管扩张伴感染、急性支气管炎及肺炎等。 2．泌尿生殖系统感染：急性膀胱炎、急性肾盂肾炎、复杂性尿路感染，慢性尿路感染急性发作、急慢性前列腺炎及淋病奈瑟菌尿道炎或宫颈炎（包括产酶株所致者）等。 3.胃肠道细菌感染：由志贺菌属、沙门菌,用法用量： 1    细菌性支气管炎感染：口服，一次0.4g（4粒），一日1次，或一次0.3g（3粒），一日2次，疗程7-14日。2    急性单纯性尿路感染：口服，一次0.4g（4粒），一日1次，疗程7-10日；复杂性尿路感染：一次0.4g（4粒），一日1次，疗程14日。3    单纯性淋病：口服，一次0.3g（3粒），一日2次。4    手术感染的预防：口服，一次0.4g（4粒），手术前2-6小时服用。,http://img.99.com.cn/99/drug/noimg.png,呼吸系统类,60,414
5641,1986,5642,盐酸洛美沙星胶囊,￥4.9,功效：本品适用于敏感细菌引起的下列感染： 1．呼吸道感染：慢性支气管炎急性发作、支气管扩张伴感染、急性支气管炎及肺炎等。 2．泌尿生殖系统感染：急性膀胱炎、急性肾盂肾炎、复杂性尿路感染，慢性尿路感染急性发作、急慢性前列腺炎及淋病奈瑟菌尿道炎或宫颈炎（包括产酶株所致者）等。 3.胃肠道细菌感染：由志贺菌属、沙门菌,用法用量： 1    细菌性支气管炎感染：口服，一次0.4g（4粒），一日1次，或一次0.3g（3粒），一日2次，疗程7-14日。2    急性单纯性尿路感染：口服，一次0.4g（4粒），一日1次，疗程7-10日；复杂性尿路感染：一次0.4g（4粒），一日1次，疗程14日。3    单纯性淋病：口服，一次0.3g（3粒），一日2次。4    手术感染的预防：口服，一次0.4g（4粒），手术前2-6小时服用。,http://img.99.com.cn/99/drug/1210415116.jpg,呼吸系统类,91,281
5642,1987,5643,盐酸洛美沙星胶囊,￥3.7,功效：本品适用于敏感细菌引起的下列感染： 1．呼吸道感染：慢性支气管炎急性发作、支气管扩张伴感染、急性支气管炎及肺炎等。 2．泌尿生殖系统感染：急性膀胱炎、急性肾盂肾炎、复杂性尿路感染，慢性尿路感染急性发作、急慢性前列腺炎及淋病奈瑟菌尿道炎或宫颈炎（包括产酶株所致者）等。 3.胃肠道细菌感染：由志贺菌属、沙门菌,用法用量： 1    细菌性支气管炎感染：口服，一次0.4g（4粒），一日1次，或一次0.3g（3粒），一日2次，疗程7-14日。2    急性单纯性尿路感染：口服，一次0.4g（4粒），一日1次，疗程7-10日；复杂性尿路感染：一次0.4g（4粒），一日1次，疗程14日。3    单纯性淋病：口服，一次0.3g（3粒），一日2次。4    手术感染的预防：口服，一次0.4g（4粒），手术前2-6小时服用。,http://img.99.com.cn/99/drug/121044061.jpg,呼吸系统类,99,314
5643,1988,5644,盐酸洛美沙星片,￥0,功效：适用于敏感细菌引起的下列感染：1.呼吸道感染：慢性支气管炎急性发作、支气管扩张伴感染、急性支气管炎、肺炎等。2.泌尿生殖系统感染：急性膀胱炎、急性肾盂肾炎、复杂性尿路感染、慢性尿路感染急性发作、急慢性前列腺炎、单纯性淋病等。3.腹腔胆道、肠道、伤寒等感染，4.皮肤软组织感染。5.其它感染，如副鼻窦炎、中耳炎、眼睑炎等,用法用量： 口服：一日0.6g，分2次服；病情较重者可增至一日0.8g，分2次服。 1单纯性尿路感染：一次0.4g，一日1次。 2单纯性淋病：一日0.6g，分2次口服，或遵医嘱。,http://img.99.com.cn/99/drug/1610265472.jpg,呼吸系统类,53,16
5644,1989,5645,盐酸洛美沙星片,￥8,功效：适用于敏感细菌引起的下列感染：1.呼吸道感染：慢性支气管炎急性发作、支气管扩张伴感染、急性支气管炎、肺炎等。2.泌尿生殖系统感染：急性膀胱炎、急性肾盂肾炎、复杂性尿路感染、慢性尿路感染急性发作、急慢性前列腺炎、单纯性淋病等。3.腹腔胆道、肠道、伤寒等感染，4.皮肤软组织感染。5.其它感染，如副鼻窦炎、中耳炎、眼睑炎等,用法用量： 口服：一日0.6g，分2次服；病情较重者可增至一日0.8g，分2次服。 1单纯性尿路感染：一次0.4g，一日1次。 2单纯性淋病：一日0.6g，分2次口服，或遵医嘱。,http://img.99.com.cn/99/drug/1610283697.jpg,呼吸系统类,59,270
5645,1991,5646,盐酸洛美沙星胶囊,￥0,功效：本品适用于敏感细菌引起的下列感染： 1．呼吸道感染：慢性支气管炎急性发作、支气管扩张伴感染、急性支气管炎及肺炎等。 2．泌尿生殖系统感染：急性膀胱炎、急性肾盂肾炎、复杂性尿路感染，慢性尿路感染急性发作、急慢性前列腺炎及淋病奈瑟菌尿道炎或宫颈炎（包括产酶株所致者）等。 3.胃肠道细菌感染：由志贺菌属、沙门菌,用法用量： 1    细菌性支气管炎感染：口服，一次0.4g（4粒），一日1次，或一次0.3g（3粒），一日2次，疗程7-14日。2    急性单纯性尿路感染：口服，一次0.4g（4粒），一日1次，疗程7-10日；复杂性尿路感染：一次0.4g（4粒），一日1次，疗程14日。3    单纯性淋病：口服，一次0.3g（3粒），一日2次。4    手术感染的预防：口服，一次0.4g（4粒），手术前2-6小时服用。,http://img.99.com.cn/99/drug/1210455246.jpg,呼吸系统类,38,11
5646,1994,5647,罗红霉素分散片,￥9.7,功效：本品适用于化脓性链球菌引起的咽炎及扁桃体炎，敏感菌所致的鼻窦炎、中耳炎、急性支气管炎、慢性支气管炎急性发作，肺炎支原体或肺炎衣原体所致的肺炎；沙眼衣原体引起的尿道炎和宫颈炎；敏感细菌引起的皮肤软组织感染。,用法用量： 空腹口服，一般疗程为5～12日。成人一次150mg，一日2次；也可一次300mg，一日1次。儿童一次按体重2.5～5mg/kg，一日2次。,http://img.99.com.cn/99/drug/3115262256.jpg,呼吸系统类,42,50
5647,1995,5648,罗红霉素片,￥0,功效：1适应于敏感菌株引起的下列感染： （1）上呼吸道感染； （2）下呼吸道感染； （3）耳鼻喉感染； （4）生殖器感染（淋球菌感染除外）； （5）皮肤软组织感染。 2也可用于支原体肺炎、沙眼衣原体感染及军团病等。,用法用量： 口服。成人一次0.15g，一日2次，或遵医嘱。,http://img.99.com.cn/99/drug/noimg.png,呼吸系统类,28,59
5648,1996,5649,罗红霉素胶囊,￥14,功效：本品适用于化脓性链球菌引起的咽炎及扁桃体炎，敏感菌所致的鼻窦炎、中耳炎、急性支气管炎、慢性支气管炎急性发作，肺炎支原体或肺炎衣原体所致的肺炎；沙眼衣原体引起的尿道炎和宫颈炎；敏感细菌引起的皮肤软组织感染。,用法用量： 空腹口服，一般疗程为5～12日。成人 一次150mg，一日2次；也可一次300mg，一日1次。儿童 一次按体重2.5～5mg/kg，一日2次。,http://img.99.com.cn/99/drug/noimg.png,呼吸系统类,72,177
5649,2001,5650,罗红霉素分散片,￥0,功效：本品适用于化脓性链球菌引起的咽炎及扁桃体炎，敏感菌所致的鼻窦炎、中耳炎、急性支气管炎、慢性支气管炎急性发作，肺炎支原体或肺炎衣原体所致的肺炎；沙眼衣原体引起的尿道炎和宫颈炎；敏感细菌引起的皮肤软组织感染。,用法用量： 空腹口服，一般疗程为5～12日。成人一次150mg，一日2次；也可一次300mg，一日1次。儿童一次按体重2.5～5mg/kg，一日2次。,http://img.99.com.cn/99/drug/noimg.png,呼吸系统类,83,93
5650,2004,5651,克拉霉素胶囊,￥14.5,功效：适用于克拉霉素敏感菌所引起的下列感染。1．鼻咽感染：扁桃体炎、咽炎、鼻窦炎。2．下呼吸道感染：急性支气管炎、慢性支气管炎急性发作和肺炎。3．皮肤软组织感染：脓疱病、丹毒、毛囊炎、疖和伤口感染。4．急性中耳炎、肺炎支原体肺炎、沙眼衣原体引起的尿道炎及宫颈炎等。5．也用于军团菌感染，或与其他药物联合用于鸟分,用法用量： 成人 口服，常用量一次 250 mg，每12小时1次；重症感染者一次500mg，每12小时1次。根据感染的严重程度应连续服用6～14日。肾功能严重损害（肌酐清除率小于30ml/分钟）者，须作剂量调整。常用量为一次250mg，一日1次；重症感染者首剂500mg，以后一次250mg，一日2次。儿童 口服，6个月以上的儿童按体重一次7.5mg/kg，每12小时1次。或按以下方法给药：体重8～11kg，一次62.5mg，每12小时1次；体重12～19kg，一次125mg，每12小时1次；体重20～29kg，一次187.5mg，每12小时1次；体重30～40kg，一次250mg，每12小时1次；根据感染的严重程度应连续服用5～10日。或遵医嘱。,http://img.99.com.cn/99/drug/041346547.jpg,呼吸系统类,58,461
5651,2005,5652,克拉霉素胶囊,￥0,功效：适用于克拉霉素敏感菌所引起的下列感染。1．鼻咽感染：扁桃体炎、咽炎、鼻窦炎。2．下呼吸道感染：急性支气管炎、慢性支气管炎急性发作和肺炎。3．皮肤软组织感染：脓疱病、丹毒、毛囊炎、疖和伤口感染。4．急性中耳炎、肺炎支原体肺炎、沙眼衣原体引起的尿道炎及宫颈炎等。5．也用于军团菌感染，或与其他药物联合用于鸟分,用法用量： 成人 口服，常用量一次 250 mg，每12小时1次；重症感染者一次500mg，每12小时1次。根据感染的严重程度应连续服用6～14日。肾功能严重损害（肌酐清除率小于30ml/分钟）者，须作剂量调整。常用量为一次250mg，一日1次；重症感染者首剂500mg，以后一次250mg，一日2次。儿童 口服，6个月以上的儿童按体重一次7.5mg/kg，每12小时1次。或按以下方法给药：体重8～11kg，一次62.5mg，每12小时1次；体重12～19kg，一次125mg，每12小时1次；体重20～29kg，一次187.5mg，每12小时1次；体重30～40kg，一次250mg，每12小时1次；根据感染的严重程度应连续服用5～10日。或遵医嘱。,http://img.99.com.cn/99/drug/0413515029.jpg,呼吸系统类,44,102
5652,2006,5653,克拉霉素胶囊,￥12,功效：适用于克拉霉素敏感菌所引起的下列感染。1．鼻咽感染：扁桃体炎、咽炎、鼻窦炎。2．下呼吸道感染：急性支气管炎、慢性支气管炎急性发作和肺炎。3．皮肤软组织感染：脓疱病、丹毒、毛囊炎、疖和伤口感染。4．急性中耳炎、肺炎支原体肺炎、沙眼衣原体引起的尿道炎及宫颈炎等。5．也用于军团菌感染，或与其他药物联合用于鸟分,用法用量： 成人 口服，常用量一次 250 mg，每12小时1次；重症感染者一次500mg，每12小时1次。根据感染的严重程度应连续服用6～14日。肾功能严重损害（肌酐清除率小于30ml/分钟）者，须作剂量调整。常用量为一次250mg，一日1次；重症感染者首剂500mg，以后一次250mg，一日2次。儿童 口服，6个月以上的儿童按体重一次7.5mg/kg，每12小时1次。或按以下方法给药：体重8～11kg，一次62.5mg，每12小时1次；体重12～19kg，一次125mg，每12小时1次；体重20～29kg，一次187.5mg，每12小时1次；体重30～40kg，一次250mg，每12小时1次；根据感染的严重程度应连续服用5～10日。或遵医嘱。,http://img.99.com.cn/99/drug/0413432811.jpg,呼吸系统类,76,43
5653,2007,5654,克拉霉素胶囊,￥0,功效：适用于克拉霉素敏感菌所引起的下列感染。1．鼻咽感染：扁桃体炎、咽炎、鼻窦炎。2．下呼吸道感染：急性支气管炎、慢性支气管炎急性发作和肺炎。3．皮肤软组织感染：脓疱病、丹毒、毛囊炎、疖和伤口感染。4．急性中耳炎、肺炎支原体肺炎、沙眼衣原体引起的尿道炎及宫颈炎等。5．也用于军团菌感染，或与其他药物联合用于鸟分,用法用量： 成人 口服，常用量一次 250 mg，每12小时1次；重症感染者一次500mg，每12小时1次。根据感染的严重程度应连续服用6～14日。肾功能严重损害（肌酐清除率小于30ml/分钟）者，须作剂量调整。常用量为一次250mg，一日1次；重症感染者首剂500mg，以后一次250mg，一日2次。儿童 口服，6个月以上的儿童按体重一次7.5mg/kg，每12小时1次。或按以下方法给药：体重8～11kg，一次62.5mg，每12小时1次；体重12～19kg，一次125mg，每12小时1次；体重20～29kg，一次187.5mg，每12小时1次；体重30～40kg，一次250mg，每12小时1次；根据感染的严重程度应连续服用5～10日。或遵医嘱。,http://img.99.com.cn/99/drug/0413533332.jpg,呼吸系统类,29,167
5654,2008,5655,罗红霉素胶囊,￥6.6,功效：本品适用于化脓性链球菌引起的咽炎及扁桃体炎，敏感菌所致的鼻窦炎、中耳炎、急性支气管炎、慢性支气管炎急性发作，肺炎支原体或肺炎衣原体所致的肺炎；沙眼衣原体引起的尿道炎和宫颈炎；敏感细菌引起的皮肤软组织感染。,用法用量： 空腹口服，一般疗程为5～12日。成人 一次150mg，一日2次；也可一次300mg，一日1次。儿童 一次按体重2.5～5mg/kg，一日2次。,http://img.99.com.cn/99/drug/0415330330.jpg,呼吸系统类,37,366
5655,2010,5656,罗红霉素胶囊,￥0,功效：本品适用于化脓性链球菌引起的咽炎及扁桃体炎，敏感菌所致的鼻窦炎、中耳炎、急性支气管炎、慢性支气管炎急性发作，肺炎支原体或肺炎衣原体所致的肺炎；沙眼衣原体引起的尿道炎和宫颈炎；敏感细菌引起的皮肤软组织感染。,用法用量： 空腹口服，一般疗程为5～12日。成人 一次150mg，一日2次；也可一次300mg，一日1次。儿童 一次按体重2.5～5mg/kg，一日2次。,http://img.99.com.cn/99/drug/0415365594.jpg,呼吸系统类,43,446
5656,2011,5657,罗红霉素胶囊,￥22,功效：本品适用于化脓性链球菌引起的咽炎及扁桃体炎，敏感菌所致的鼻窦炎、中耳炎、急性支气管炎、慢性支气管炎急性发作，肺炎支原体或肺炎衣原体所致的肺炎；沙眼衣原体引起的尿道炎和宫颈炎；敏感细菌引起的皮肤软组织感染。,用法用量： 空腹口服，一般疗程为5～12日。成人 一次150mg，一日2次；也可一次300mg，一日1次。儿童 一次按体重2.5～5mg/kg，一日2次。,http://img.99.com.cn/99/drug/noimg.png,呼吸系统类,61,224
5657,2012,5658,克拉霉素胶囊,￥11,功效：适用于克拉霉素敏感菌所引起的下列感染。1．鼻咽感染：扁桃体炎、咽炎、鼻窦炎。2．下呼吸道感染：急性支气管炎、慢性支气管炎急性发作和肺炎。3．皮肤软组织感染：脓疱病、丹毒、毛囊炎、疖和伤口感染。4．急性中耳炎、肺炎支原体肺炎、沙眼衣原体引起的尿道炎及宫颈炎等。5．也用于军团菌感染，或与其他药物联合用于鸟分,用法用量： 成人 口服，常用量一次 250 mg，每12小时1次；重症感染者一次500mg，每12小时1次。根据感染的严重程度应连续服用6～14日。肾功能严重损害（肌酐清除率小于30ml/分钟）者，须作剂量调整。常用量为一次250mg，一日1次；重症感染者首剂500mg，以后一次250mg，一日2次。儿童 口服，6个月以上的儿童按体重一次7.5mg/kg，每12小时1次。或按以下方法给药：体重8～11kg，一次62.5mg，每12小时1次；体重12～19kg，一次125mg，每12小时1次；体重20～29kg，一次187.5mg，每12小时1次；体重30～40kg，一次250mg，每12小时1次；根据感染的严重程度应连续服用5～10日。或遵医嘱。,http://img.99.com.cn/99/drug/0413523480.jpg,呼吸系统类,9,482
5658,2018,5659,克拉霉素胶囊,￥23.5,功效：适用于克拉霉素敏感菌所引起的下列感染。1．鼻咽感染：扁桃体炎、咽炎、鼻窦炎。2．下呼吸道感染：急性支气管炎、慢性支气管炎急性发作和肺炎。3．皮肤软组织感染：脓疱病、丹毒、毛囊炎、疖和伤口感染。4．急性中耳炎、肺炎支原体肺炎、沙眼衣原体引起的尿道炎及宫颈炎等。5．也用于军团菌感染，或与其他药物联合用于鸟分,用法用量： 成人 口服，常用量一次 250 mg，每12小时1次；重症感染者一次500mg，每12小时1次。根据感染的严重程度应连续服用6～14日。肾功能严重损害（肌酐清除率小于30ml/分钟）者，须作剂量调整。常用量为一次250mg，一日1次；重症感染者首剂500mg，以后一次250mg，一日2次。儿童 口服，6个月以上的儿童按体重一次7.5mg/kg，每12小时1次。或按以下方法给药：体重8～11kg，一次62.5mg，每12小时1次；体重12～19kg，一次125mg，每12小时1次；体重20～29kg，一次187.5mg，每12小时1次；体重30～40kg，一次250mg，每12小时1次；根据感染的严重程度应连续服用5～10日。或遵医嘱。,http://img.99.com.cn/99/drug/0413425393.jpg,呼吸系统类,7,105
5659,2022,5660,罗红霉素胶囊,￥0,功效：本品适用于化脓性链球菌引起的咽炎及扁桃体炎，敏感菌所致的鼻窦炎、中耳炎、急性支气管炎、慢性支气管炎急性发作，肺炎支原体或肺炎衣原体所致的肺炎；沙眼衣原体引起的尿道炎和宫颈炎；敏感细菌引起的皮肤软组织感染。,用法用量： 空腹口服，一般疗程为5～12日。成人 一次150mg，一日2次；也可一次300mg，一日1次。儿童 一次按体重2.5～5mg/kg，一日2次。,http://img.99.com.cn/99/drug/0415380812.jpg,呼吸系统类,38,206
5660,2023,5661,罗红霉素胶囊,￥0,功效：本品适用于化脓性链球菌引起的咽炎及扁桃体炎，敏感菌所致的鼻窦炎、中耳炎、急性支气管炎、慢性支气管炎急性发作，肺炎支原体或肺炎衣原体所致的肺炎；沙眼衣原体引起的尿道炎和宫颈炎；敏感细菌引起的皮肤软组织感染。,用法用量： 空腹口服，一般疗程为5～12日。成人 一次150mg，一日2次；也可一次300mg，一日1次。儿童 一次按体重2.5～5mg/kg，一日2次。,http://img.99.com.cn/99/drug/0415340427.jpg,呼吸系统类,12,308
5661,2024,5662,罗红霉素分散片,￥0,功效：本品适用于化脓性链球菌引起的咽炎及扁桃体炎，敏感菌所致的鼻窦炎、中耳炎、急性支气管炎、慢性支气管炎急性发作，肺炎支原体或肺炎衣原体所致的肺炎；沙眼衣原体引起的尿道炎和宫颈炎；敏感细菌引起的皮肤软组织感染。,用法用量： 空腹口服，一般疗程为5～12日。成人一次150mg，一日2次；也可一次300mg，一日1次。儿童一次按体重2.5～5mg/kg，一日2次。,http://img.99.com.cn/99/drug/311532238.jpg,呼吸系统类,38,74
5662,2026,5663,克拉霉素颗粒,￥0,功效：适用于克拉霉素敏感菌所引起的下列感染。1．鼻咽感染：扁桃体炎、咽炎、鼻窦炎。2．下呼吸道感染：急性支气管炎、慢性支气管炎急性发作和肺炎。3．皮肤软组织感染：脓疱病、丹毒、毛囊炎、疖和伤口感染。4．急性中耳炎、肺炎支原体肺炎、沙眼衣原体引起的尿道炎及宫颈炎等。5．也用于军团菌感染，或与其他药物联合用于鸟分,用法用量： 成人口服，常用量一次250mg，每12小时1次；重症感染者一次500mg，每12小时1次。根据感染的严重程度应连续服用6～14日。儿童口服，6个月以上的儿童，按体重一次7.5mg/kg，每12小时1次。或按以下方法给药：体重8～11kg，一次62.5mg，每12小时1次；体重12～19kg，一次125mg，每12小时1次；体重20～29kg，一次187.5mg，每12小时1次；体重30～40kg，一次250mg，每12小时1次；根据感染的严重程度应连续服用5～10日。,http://img.99.com.cn/99/drug/0515023923.jpg,呼吸系统类,41,489
5663,2027,5664,罗红霉素胶囊,￥0,功效：本品适用于化脓性链球菌引起的咽炎及扁桃体炎，敏感菌所致的鼻窦炎、中耳炎、急性支气管炎、慢性支气管炎急性发作，肺炎支原体或肺炎衣原体所致的肺炎；沙眼衣原体引起的尿道炎和宫颈炎；敏感细菌引起的皮肤软组织感染。,用法用量： 空腹口服，一般疗程为5～12日。成人 一次150mg，一日2次；也可一次300mg，一日1次。儿童 一次按体重2.5～5mg/kg，一日2次。,http://img.99.com.cn/99/drug/0415391265.jpg,呼吸系统类,8,168
